"POINT_ID"|"sample_ID"|"X_LAEA"|"Y_LAEA"|"coarse"|"clay"|"silt"|"sand"|"pH_in_H2O"|"pH_in_CaCl"|"OC"|"CaCO3"|"N"|"P_x"|"K"|"CEC"|"Notes"|"GPS_LAT"|"GPS_LONG"|"X"|"Country"|"PTotal"|"Corine_LU"|"coords_x1"|"coords_x2"|"SURV_DATE"|"LC1"|"LC-parent"|"LC-Group"|"LC2"|"OBS_RADIUS"|"LU1"|"LU2"|"LC1_SPECIE"|"LC1_PERCEN"|"LC2_SPECIE"|"LC2_PERCEN"|"AREA_SIZE"|"TREES_HEIG"|"FEATURES_W"|"LAND_MNGT"|"WM_WATER_M"|"WM_SRC_IRR"|"WM_TYP_IRR"|"WM_DELIVER"|"SOIL_SURVE"|"SOIL_PLOUG"|"SOIL_CROP"|"SOIL_STONE"|"STRATA"|"STRATA2"|"nuts3"|"nuts0"|"area0"|"nuts1"|"area1"|"nuts2"|"area2"|"area3"|"Transect"|"CLIMANR"|"MAIN_CLIMA"|"LC"|"lc_GROUP"|"WRB_COD"|"AnnualPrec"|"WRB_LV1"|"ParMat1"|"ParMat2"|"Elevation(m)"|"slope (Degrees)"|"LONG"|"LAT"|"geom_X"|"geom_Y"
42643252|2630|4264000|3252000|21|0|0|0|3.94|3.37|205.3|1|9.9|33.9|106.3|18.1||52.3745|9.16303|8566|"Germany"|489.6|18|4264000|3252000|"01JUL2009:00:00:00"|"C10"|"C1"|"C"|"8"|2|"U120"|"8"|"C16"|5||0|2|2|2|2|8|0|0|0|1|2|1|1|1|0|"DE928"|"DE"|357581|"DE9"|47693|"DE92"|9065|677|"C10;61;C10;E20"|"4.3"|4|"C"|"C1"|"GL"|700.599998736382|"Gleysol"|"eolian deposits"|"loess"|52|15.6517305374146|9.16302999993462|52.374500000075|4264000.20695359|3251998.38928321
42643410|1219|4264000|3410000|8|39|52|9|5.81|4.86|39.8|0|3.3|46.1|312.4|16.5||53.79424|9.13514|7181|"Germany"|871.62|18|4264000|3410000|"17JUN2009:00:00:00"|"E20"|"E2"|"E"|"8"|2|"U111"|"8"||5||0|3|0|0|1|3|0|0|0|1|2|1|1|1|0|"DE932"|"DE"|357581|"DE9"|47693|"DE93"|15499|2077|"E20;31;23;61;23;31;E20"|"4.3"|4|"E"|"E2"|"FL"|843.59999666214|"Fluvisol"|"unconsolidated deposits (alluvium"|"fluvial clays/ silts and loams"|9|3.61888313293457|9.1351399998112|53.7942400001759|4263999.47302032|3409999.42465138
42643536|3134|4264000|3536000|7|3|6|91|5.53|5.12|22.1|0|1.8|52|47.8|5.1||54.9264|9.11123|1773|"Denmark"|764.56|12|4264000|3536000|"28JUL2009:00:00:00"|"B21"|"B2"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"DK032"|"DK"|43315|"DK0"|42853|"DK03"|12128|8645|"B21;1;23;E20;23;E20;23;E30;B16"|"4.3"|4|"B"|"B2"|"PZ"|901.719997930527|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|10|1.2809591293335|9.1112299997647|54.9263999998602|4263999.79766359|3535999.93478013
42661930|14789|4266000|1930000|21|16|29|55|5.14|4.09|44.5|2|3.4|30.9|109.8|5.7||40.46433|9.35465|11793|"Italy"|129.87|22|4266000|1930000|"13JUN2009:00:00:00"|"E10"|"E1"|"E"|"8"|2|"U111"|"8"||5||0|3|2|2|1|5|0|0|0|1|2|1|2|4|0|"ITG26"|"IT"|301391|"ITG"|49821|"ITG2"|24105|3934|"E10;C10;E20;23;E10;C10"|"5.4.1"|5|"E"|"E1"|"CM"|652.939999179542|"Cambisol"|"metamorphic rocks"|"acid regional metamorphic rocks"|786|4.71406507492065|9.35464999979769|40.4643300000295|4266000.58843806|1930000.84210295
42661948|14783|4266000|1948000|35|17|20|63|5.75|4.87|58.4|0|3.9|0|239.9|11.9||40.62719|9.35299|11787|"Italy"|209.38|23|4266000|1948000|"06JUL2009:00:00:00"|"D10"|"D1"|"D"|"8"|2|"U400"|"8"||5||0|3|2|1|2|8|0|0|0|1|2|4|3|4|0|"ITG29"|"IT"|301391|"ITG"|49821|"ITG2"|24105|3401|"D10;23;D10;51;D10"|"5.4.1"|5|"D"|"D1"|"LP"|652.939999179542|"Leptosol"|"igneous rocks"|"pyroclastic rocks (tephra)"|665|4.37376880645752|9.35298999968876|40.6271900001184|4266000.1842897|1948000.0811521
42662462|13655|4266000|2462000|21|21|47|32|6.78|6.14|14.7|0|1.6|38.9|99|17.2||45.2678|9.30033|10909|"Italy"|634.75|14|4266000|2462000|"22JUL2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||1||0|3|0|0|2|2|4|8|2|1|2|4|1|1|0|"ITC48"|"IT"|301391|"ITC"|57953|"ITC4"|23876|2971|"B11;1;61;1;31;1;B11"|"5.0999999999999996"|5|"B"|"B1"|"LV"|760.199999037385|"Luvisol"|"unconsolidated deposits (alluvium"|"fluvial clays/ silts and loams"|74|1.66997158527374|9.30033000032932|45.2678000002699|4266003.89867094|2462003.07387222
42662506|13410|4266000|2506000|5|27|58|15|5.11|4.21|16.5|0|1.7|0|95.1|7.6||45.664304|9.29513|10681|"Italy"|400.92|23|4266000|2506000|"07JUL2009:00:00:00"|"C10"|"C1"|"C"|"8"|2|"U111"|"8"|"C15"|5||0|4|2|2|2|5|0|0|0|1|2|3|1|4|0|"ITC45"|"IT"|301391|"ITC"|57953|"ITC4"|23876|1983|"C10;2;C10;PI(;G20;C10;)PI"|"5.0999999999999996"|5|"C"|"C1"|"LV"|868.160000163317|"Luvisol"|"unconsolidated deposits (alluvium"|"unconsolidated deposits (alluvium/ weathering residuum and slope deposits)"|258|4.16384983062744|9.29512999974975|45.6643040001296|4265992.69139402|2506007.04560406
42663088|2213|4266000|3088000|12|21|48|31|7.4|7|17.1|15|1.8|37.7|373.9|14.3||50.90079|9.21817|8157|"Germany"|630.27|12|4266000|3088000|"12JUL2009:00:00:00"|"B13"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"DE735"|"DE"|357581|"DE7"|21113|"DE73"|8291|1538|"B13;61;A;B11;B13"|"4.4000000000000004"|4|"B"|"B1"|"CM"|700.87000041008|"Cambisol"|"unconsolidated deposits (alluvium"|"fluvial clays/ silts and loams"|236|2.56063890457153|9.21817000034531|50.9007899995589|4266000.21420178|3087999.76630908
42663262|2629|4266000|3262000|15|24|31|45|7.76|7.3|25.7|323|2.7|10|161.1|4.7||52.46461|9.1915|8565|"Germany"|496.38|23|4266000|3262000|"02JUL2009:00:00:00"|"C10"|"C1"|"C"|"8"|2|"U120"|"8"||5||0|3|2|2|3|8|0|0|0|3|0|0|0|4|0|"DE927"|"DE"|357581|"DE9"|47693|"DE92"|9065|1401|"PI(;C10;)PI;C10;1;61;1;C10;PI(;C10;)PI"|"4.3"|4|"C"|"C1"|"HS"|676.110000133514|"Histosol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|69|1.46044516563416|9.19149999982517|52.4646099997518|4266050.87182818|3262002.82154908
42663394|1213|4266000|3394000|49|0|0|0|3.89|3.38|423.9|0|15.7|226.3|206.2|38.8||53.65067|9.16831|7175|"Germany"|600.33|18|4266000|3394000|"14JUN2009:00:00:00"|"E20"|"E2"|"E"|"8"|2|"U111"|"8"||5||0|3|0|0|1|3|0|0|0|1|2|1|1|3|0|"DE932"|"DE"|357581|"DE9"|47693|"DE93"|15499|2077|"E20"|"4.3"|4|"E"|"E2"|"HS"|799.580003404617|"Histosol"|"organic materials"|"organic materials"|7|1.62013745307922|9.16830999970676|53.6506700002204|4265999.67172147|3393997.7527638
42663520|1468|4266000|3520000|3|6|5|89|5.47|4.82|37.6|0|2.2|56.1|39.9|4.4||54.78285|9.14543|7427|"Germany"|833.84|12|4266000|3520000|"03JUL2009:00:00:00"|"B16"|"B1"|"B"|"8"|1|"U111"|"8"||4||0|4|0|0|2|5|0|0|0|1|2|1|1|3|1|"DEF0C"|"DE"|357581|"DEF"|15677|"DEF0"|15677|1992|"B16;1;B16"|"4.3"|4|"B"|"B1"|"HS"|901.719997930527|"Histosol"|"organic materials"|"organic materials"|13|4.71406507492065|9.14543000039424|54.7828499999276|4265999.95549653|3520000.14445282
42663568|3137|4266000|3568000|9|4|9|87|6.61|6.02|14|0|1.3|46.5|66.4|4.9||55.21416|9.13627|1776|"Denmark"|1549.38|12|4266000|3568000|"30JUL2009:00:00:00"|"B32"|"B3"|"B"|"8"|1|"U111"|"8"||1||0|3|0|0|2|5|0|0|0|1|2|3|1|1|0|"DK032"|"DK"|43315|"DK0"|42853|"DK03"|12128|8645|"B32;24;B32;13;B32;B55"|"4.3"|4|"B"|"B3"|"PZ"|896.479996681213|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|32|2.18070459365845|9.13626999976071|55.2141599995844|4265997.68552379|3567999.87047908
42663640|3159|4266000|3640000|2|4|6|90|5.5|5.03|50.6|0|2.2|66.4|97.2|8.6||55.86118|9.12216|1796|"Denmark"|365.16|12|4266000|3640000|"26MAY2009:00:00:00"|"B21"|"B2"|"B"|"8"|1|"U111"|"8"||1||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"DK032"|"DK"|43315|"DK0"|42853|"DK03"|12128|8645|"B21;C20;B13"|"4.3"|4|"B"|"B2"|"PZ"|798.870002055168|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|39|4.71406507492065|9.1221600001839|55.8611800002569|4265999.30394604|3640001.65329594
42663700|3327|4266000|3700000|6|4|10|86|6.04|5.42|30.6|0|1.6|31.2|49|6.7||56.40038|9.10996|1954|"Denmark"|450.92|12|4266000|3700000|"19MAY2009:00:00:00"|"E10"|"E1"|"E"|"8"|2|"U120"|"8"||5||0|3|2|2|2|8|0|0|0|1|2|1|1|1|0|"DK041"|"DK"|43315|"DK0"|42853|"DK04"|13077|7205|"E10"|"4.3"|4|"E"|"E1"|"PZ"|795.28999915123|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|48|3.61888313293457|9.10995999965434|56.4003800002369|4265999.90870203|3699999.96027126
42663712|3267|4266000|3712000|4|6|21|73|5.43|4.81|23.7|0|1.9|63.8|79.7|4.2||56.50833|9.10747|1898|"Denmark"|578.9|12|4266000|3712000|"23JUN2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"DK041"|"DK"|43315|"DK0"|42853|"DK04"|13077|7205|"B11;1;61;1;C10;1;B13;C10;1;62;A;B21"|"4.3"|4|"B"|"B1"|"PZ"|795.28999915123|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"morainic deposits"|17|1.66997158527374|9.10746999994058|56.5083299997298|4266000.10461753|3712011.17903429
42682424|13220|4268000|2424000|9|42|47|12|8.09|7.4|16.9|267|1.5|0|245.6|28.4||44.9255|9.32985|10517|"Italy"|587.72|21|4268000|2424000|"10AUG2009:00:00:00"|"B82"|"B8"|"B"|"E10"|2|"U111"|"8"||5||1|3|1|0|2|5|0|0|0|1|2|1|1|2|0|"ITD51"|"IT"|301391|"ITD"|61998|"ITD5"|22125|2587|"B82;E10;C10;31;C10;B52"|"5.5"|5|"B"|"B8"|"CM"|815.360000419617|"Cambisol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|372|36.3758773803711|9.3298500000775|44.9254999999251|4267999.33233027|2424005.92262083
42682730|3097|4268000|2730000|26|32|33|35|7.75|7.12|37.2|74|3.1|45|327.5|28.6||47.68135|9.29455|9024|"Germany"|1060.69|41|4268000|2730000|"17JUN2009:00:00:00"|"B82"|"B8"|"B"|"E30"|2|"U111"|"8"||4||4|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"DE147"|"DE"|357581|"DE1"|35797|"DE14"|8919|667|"B82;E30;23;B71;E20;13;A;B82;E20"|"4.4000000000000004"|4|"B"|"B8"|"3"|953.650001946092|"Lake"|"No information"|"No information"|394|2.02486824989319|9.29454999998256|47.6813499998027|4267999.80800301|2730000.90204329
42682790|2412|4268000|2790000|7|45|50|5|6.71|6.53|32.8|22|2.5|0|152.3|30.5||48.22121|9.28705|8351|"Germany"|675.51|24|4268000|2790000|"17JUL2009:00:00:00"|"C10"|"C1"|"C"|"8"|2|"U120"|"8"|"C15"|5||0|4|2|2|2|8|0|0|0|1|2|4|1|1|0|"DE149"|"DE"|357581|"DE1"|35797|"DE14"|8919|1205|"C10;C30"|"4.4000000000000004"|4|"C"|"C1"|"CM"|800.699999135733|"Cambisol"|"unconsolidated deposits (alluvium"|"residual and redeposited clays from calcareous rocks"|774|0|9.28705000035728|48.2212099996418|4267999.63158742|2789997.85944199
42682952|1724|4268000|2952000|5|14|40|45|5.96|5.55|14.9|1|1.4|56.3|245.4|7.6||49.67833|9.26575|7678|"Germany"|815.59|12|4268000|2952000|"01JUN2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||4||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"DE269"|"DE"|357581|"DE2"|70359|"DE26"|8529|717|"B11;1;62;1;B11"|"4.4000000000000004"|4|"B"|"B1"|"CM"|795.619997513294|"Cambisol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|466|2.59240627288818|9.26575000016243|49.6783300004292|4267999.4628988|2952002.22573384
42683024|2899|4268000|3024000|6|17|75|7|6.44|5.68|18.4|1|2|62.9|310.6|13.5||50.32535|9.25619|8833|"Germany"|967.49|18|4268000|3024000|"19JUN2009:00:00:00"|"B13"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"DE719"|"DE"|357581|"DE7"|21113|"DE71"|7443|1396|"B13;61;B12;E20;B73;B14;B21;E20"|"4.4000000000000004"|4|"B"|"B1"|"LV"|773.30999777317|"Luvisol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|343|2.06493425369263|9.25618999996857|50.3253500002024|4268029.80384887|3023965.26139709
42683042|1710|4268000|3042000|5|27|59|14|5.29|4.57|38.5|1|3.6|12.1|88.1|14.9||50.48748|9.25321|7664|"Germany"|4174.45|18|4268000|3042000|"30JUN2009:00:00:00"|"E20"|"E2"|"E"|"8"|2|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|1|3|0|"DE725"|"DE"|357581|"DE7"|21113|"DE72"|5379|1461|"E20;61;E20;C10;E20;E30"|"4.4000000000000004"|4|"E"|"E2"|"CM"|773.30999777317|"Cambisol"|"igneous rocks"|"basic to ultrabasic volcanic rocks"|561|1.2809591293335|9.25321000014145|50.4874799999021|4267999.62134081|3042000.27874774
42683078|2215|4268000|3078000|5|8|30|61|6.33|5.78|9.4|1|1|70.9|253|6.7||50.8111|9.24705|8159|"Germany"|675.95|12|4268000|3078000|"11JUL2009:00:00:00"|"B12"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|2|0|0|2|5|0|0|0|1|2|1|1|1|0|"DE725"|"DE"|357581|"DE7"|21113|"DE72"|5379|1461|"B12;2;61;C10;B11;1;61"|"4.4000000000000004"|4|"B"|"B1"|"LV"|738.040000653267|"Luvisol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|274|18.6147289276123|9.24705000025733|50.8111000003648|4267929.74808395|3078001.57038139
42683096|2218|4268000|3096000|6|3|9|88|5.67|4.78|11.9|0|1.1|57.5|59.1|2||50.97288|9.24543|8162|"Germany"|431.96|12|4268000|3096000|"12JUL2009:00:00:00"|"B13"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|2|0|0|2|5|0|0|0|1|2|1|1|1|0|"DE735"|"DE"|357581|"DE7"|21113|"DE73"|8291|1538|"B13;61;B32;B13;B14;B13;61;C30;E30;C20"|"4.4000000000000004"|4|"B"|"B1"|"CM"|693.419998788834|"Cambisol"|"unconsolidated deposits (alluvium"|"fluvial sands and gravels"|248|2.56063890457153|9.2454300001944|50.972880000112|4268000.05293641|3095998.89427499
42683204|1779|4268000|3204000|12|16|75|9|6.42|6.04|16.7|2|1.5|39.3|140.4|9.4||51.94355|9.22925|7731|"Germany"|492.99|12|4268000|3204000|"04JUN2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|2|1|0|"DEA45"|"DE"|357581|"DEA"|34113|"DEA4"|6525|1245|"B11;C10;1;23;E20;14;E20;23;E20"|"4.4000000000000004"|4|"B"|"B1"|"LV"|774.910001182556|"Luvisol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|165|6.90134906768799|9.22924999958786|51.9435499999326|4268001.05462531|3203999.12444552
42683212|1778|4268000|3212000|7|22|77|2|4.8|3.85|20.7|0|1.2|0|73.2|9.3||52.01546|9.22795|7730|"Germany"|234.48|23|4268000|3212000|"04JUN2009:00:00:00"|"C10"|"C1"|"C"|"8"|2|"U120"|"8"|"C15"|5||0|3|2|2|2|8|0|0|0|1|2|1|1|4|0|"DE923"|"DE"|357581|"DE9"|47693|"DE92"|9065|798|"C10;61;C30"|"4.4000000000000004"|4|"C"|"C1"|"LV"|814.630000209808|"Luvisol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|223|1.81124806404114|9.22794999989264|52.0154600002788|4267996.53477568|3212000.90034223
42683216|2647|4268000|3216000|8|14|83|3|6.99|6.57|14.8|0|1.6|40|223.5|12.5||52.05139|9.2274|8583|"Germany"|589.57|12|4268000|3216000|"18JUN2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|1|1|1|1|0|"DE923"|"DE"|357581|"DE9"|47693|"DE92"|9065|798|"B11;B22"|"4.4000000000000004"|4|"B"|"B1"|"LV"|814.630000209808|"Luvisol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|129|9.70518779754639|9.22739999971026|52.0513899997487|4268001.23585994|3215998.96603797
42683222|2649|4268000|3222000|5|12|85|3|3.55|3|79|0|2.6|11.1|45.3|11.4||52.10531|9.22647|8585|"Germany"|224.23|24|4268000|3222000|"18JUN2009:00:00:00"|"C20"|"C2"|"C"|"8"|2|"U120"|"8"|"C22"|5||0|3|2|2|2|8|0|0|0|1|2|1|1|4|0|"DE923"|"DE"|357581|"DE9"|47693|"DE92"|9065|798|"C20"|"4.4000000000000004"|4|"C"|"C2"|"CM"|814.630000209808|"Cambisol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|243|7.81756544113159|9.22646999999057|52.1053099996568|4268001.26652224|3221998.96155612
42683234|2639|4268000|3234000|6|17|45|38|5.06|4.59|15|0|1.3|24.7|115.4|4.8||52.21301|9.22473|8575|"Germany"|500.29|18|4268000|3234000|"22JUN2009:00:00:00"|"B15"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|1|1|1|1|0|"DE928"|"DE"|357581|"DE9"|47693|"DE92"|9065|677|"B15;1;23;1;23;E20;23;1;23;1;61;1;C10;23;E20"|"4.4000000000000004"|4|"B"|"B1"|"LP"|700.599998736382|"Leptosol"|"unconsolidated deposits (alluvium"|"residual and redeposited loams from silicate rocks"|211|2.59240627288818|9.2247299997897|52.2130100002114|4268009.93138478|3233983.42359753
42683270|1101|4268000|3270000|3|4|10|86|5.24|4.85|10.3|1|0.9|64.5|54.4|2.9||52.53668|9.21888|7066|"Germany"|380.09|12|4268000|3270000|"11MAY2009:00:00:00"|"B16"|"B1"|"B"|"8"|1|"U111"|"8"||1||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"DE927"|"DE"|357581|"DE9"|47693|"DE92"|9065|1401|"B16;24;B16;62;F00;B14"|"4.3"|4|"B"|"B1"|"PZ"|676.110000133514|"Podzol"|"organic materials"|"organic materials"|42|4.86682081222534|9.2188799998122|52.5366800002818|4267998.17325198|3270001.67451139
42683348|1112|4268000|3348000|2|2|5|94|4.55|3.35|67|0|2.6|21.6|41.6|6.6||53.23756|9.20625|7077|"Germany"|126.13|18|4268000|3348000|"08JUN2009:00:00:00"|"C10"|"C1"|"C"|"8"|2|"U400"|"8"|"C1B"|5||0|3|2|2|2|8|0|0|0|1|2|1|1|1|0|"DE937"|"DE"|357581|"DE9"|47693|"DE93"|15499|2075|"C10;61;C10;31;E20;C10;B16"|"4.3"|4|"C"|"C1"|"PZ"|737.100000190735|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|26|2.02486824989319|9.20625000013746|53.2375599998941|4267999.67669629|3348000.01644352
42683378|1119|4268000|3378000|9|3|13|84|5.2|4.5|21.1|1|1.6|89.1|50.5|4.6||53.50691|9.20117|7083|"Germany"|408.6|12|4268000|3378000|"11JUN2009:00:00:00"|"B13"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"DE937"|"DE"|357581|"DE9"|47693|"DE93"|15499|2075|"B13;B32;B13"|"4.3"|4|"B"|"B1"|"CM"|799.580003404617|"Cambisol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|26|13.7027034759521|9.20116999969576|53.5069099995969|4267994.16125593|3377976.07414201
42683482|1463|4268000|3482000|6|5|23|72|5.52|4.72|18.9|0|1.5|120.5|205.1|4.4||54.44161|9.18331|7422|"Germany"|1810.96|12|4268000|3482000|"21JUN2009:00:00:00"|"B16"|"B1"|"B"|"8"|1|"U111"|"8"||2||0|4|0|0|2|3|0|0|0|1|2|1|2|3|0|"DEF07"|"DE"|357581|"DEF"|15677|"DEF0"|15677|2139|"B16;2;31;2;1;62;1;E30;B32"|"4.3"|4|"B"|"B1"|"CM"|869.270002269745|"Cambisol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|15|1.14576280117035|9.18330999985665|54.4416099999016|4268000.16848845|3482000.22525022
42683504|1464|4268000|3504000|5|1|2|96|5.2|4.65|16.2|0|1.2|55.4|46.8|3.7||54.63934|9.17931|7423|"Germany"|218.4|18|4268000|3504000|"25JUN2009:00:00:00"|"B16"|"B1"|"B"|"8"|1|"U111"|"8"||3||0|3|0|0|2|5|0|0|0|1|2|1|1|3|1|"DEF07"|"DE"|357581|"DEF"|15677|"DEF0"|15677|2139|"B16;23;E20"|"4.3"|4|"B"|"B1"|"PZ"|869.270002269745|"Podzol"|"organic materials"|"organic materials"|24|0.905850350856781|9.17930999975675|54.639340000041|4267995.23227661|3504005.77301776
42683528|1470|4268000|3528000|2|2|4|94|5.79|4.93|30.1|0|2.1|65.3|20.4|4.4||54.85494|9.17505|7429|"Germany"|700.85|12|4268000|3528000|"07JUL2009:00:00:00"|"E20"|"E2"|"E"|"8"|2|"U111"|"8"||5||0|3|0|0|2|3|0|0|0|1|2|1|1|1|3|"DEF0C"|"DE"|357581|"DEF"|15677|"DEF0"|15677|1992|"E20;23;1;31;14;1;62;E20;31;C10;1;23;1;E20;1;23;2;31;E20;62"|"4.3"|4|"E"|"E2"|"PZ"|901.719997930527|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|11|1.46044516563416|9.17505000025733|54.8549399995813|4267999.7755832|3527999.72813783
42683564|3136|4268000|3564000|5|4|8|88|5.2|4.44|8.5|0|0.8|31.3|44.5|3.2||55.17843|9.16845|1775|"Denmark"|430.78|12|4268000|3564000|"30JUL2009:00:00:00"|"C20"|"C2"|"C"|"8"|2|"U120"|"8"|"C2E"|4||0|3|2|2|2|8|0|0|0|1|2|1|1|1|0|"DK032"|"DK"|43315|"DK0"|42853|"DK03"|12128|8645|"C20;23;C10;1;B13"|"4.3"|4|"C"|"C2"|"CM"|896.479996681213|"Cambisol"|"unconsolidated glacial deposits/glacial drift"|"morainic deposits"|54|0.905850350856781|9.16844999986768|55.1784300003443|4267999.87343958|3564000.08225411
42683648|3158|4268000|3648000|13|3|5|92|5.66|4.72|14.3|0|1.1|30.4|41.6|3.8||55.93325|9.15254|1795|"Denmark"|446.7|12|4268000|3648000|"26MAY2009:00:00:00"|"E20"|"E2"|"E"|"8"|2|"U226"|"8"||5||0|2|0|0|2|8|0|0|0|1|2|1|2|1|0|"DK041"|"DK"|43315|"DK0"|42853|"DK04"|13077|7205|"E20;62;A;E20;23;F00"|"4.3"|4|"E"|"E2"|"PZ"|771.960001832247|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|43|1.71835803985596|9.15254000002102|55.9332499998877|4267999.77657232|3647997.36997011
42683662|3156|4268000|3662000|4|2|3|95|5.16|4.57|24.8|0|1.5|20.8|38.4|3.5||56.0591|9.14978|1793|"Denmark"|295.45|12|4268000|3662000|"24MAY2009:00:00:00"|"B13"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|3|0|0|0|1|2|1|1|1|0|"DK041"|"DK"|43315|"DK0"|42853|"DK04"|13077|7205|"B13;1;31;C10;1;B13"|"4.3"|4|"B"|"B1"|"PZ"|771.960001832247|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|50|7.35252714157104|9.1497800004467|56.0591000001649|4267997.50390958|3662001.31077791
42683684|3152|4268000|3684000|19|3|5|92|5.81|5.24|35.6|1|1.9|53.8|47.8|9.1||56.25679|9.14552|1789|"Denmark"|212.44|12|4268000|3684000|"21MAY2009:00:00:00"|"B21"|"B2"|"B"|"8"|1|"U111"|"8"||1||0|3|0|0|2|2|16|16|4|1|2|1|2|1|0|"DK041"|"DK"|43315|"DK0"|42853|"DK04"|13077|7205|"B21;C10;B11;24;B11"|"4.3"|4|"B"|"B2"|"PZ"|795.28999915123|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"glaciofluvial deposits"|59|0|9.14552000004801|56.2567900002584|4268001.27408329|3683998.57324613
42683702|3215|4268000|3702000|7|22|21|57|5.65|5.07|18.4|0|1.6|13.4|90.1|12.1||56.41858|9.14192|1846|"Denmark"|316.59|12|4268000|3702000|"19MAY2009:00:00:00"|"B55"|"B5"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|2|1|3|"DK041"|"DK"|43315|"DK0"|42853|"DK04"|13077|7205|"B55;D20;C10;D20;E20;B14"|"4.3"|4|"B"|"B5"|"PZ"|795.28999915123|"Podzol"|"unconsolidated glacial deposits/glacial drift"|"morainic deposits"|36|0|9.14192000040777|56.4185799995674|4267999.72780662|3702000.67809484
42702434|13652|4270000|2434000|4|33|56|11|7.89|7.32|9.9|150|1.4|13.1|195.7|29.1||45.0157|9.3541|10906|"Italy"|528.1|12|4270000|2434000|"05JUL2009:00:00:00"|"B82"|"B8"|"B"|"E10"|2|"U111"|"8"||3||5|2|1|0|2|5|0|0|0|1|2|1|1|2|0|"ITC48"|"IT"|301391|"ITC"|57953|"ITC4"|23876|2971|"B82;E10;61;B82;1;61;B82;61;B82;61;B82;61;B82;61;B82;61;B82"|"5.5"|5|"B"|"B8"|"CM"|815.360000419617|"Cambisol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|192|4.46587753295898|9.35409999961536|45.0157000001549|4269999.53682994|2433995.26414473
