SQUARE,PLOT,ANO,PH,LOI,C_CONC_LOI,C_STOCK_LOI,BULK_DENSITY,MOISTURE,N_PERCENT,N_STOCK,PO4_OLSEN,LC07,LC07_NUM,COUNTRY,COUNTY07,EZ_DESC_07,STATE_PH,STATE_NUMBER
BRKIBT,YUHHLTWSNE,2007,5.72,34.38733,189.130315,62.45417277,0.220145116,78.68983244,,,,28s,36,SCO,Argyll & Bute,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
BRKIBT,ZXSDAPZRRZ,2007,4.56,66.9072,367.9896,90.66400975,0.164251036,83.80945736,,,,28s,36,SCO,Argyll & Bute,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
BSARIT,BZXJHMMIAG,2007,5.17,5.395353,29.6744415,52.82497813,1.186767141,27.22579961,,,,6e,6,ENG,Devon,Westerly lowlands (England),Moderadamente Ácido,3
BSARIT,FSXJYHSBLF,2007,5.63,4.073596,22.404778,43.27256796,1.287599397,24.50428306,,,,6e,6,ENG,Devon,Westerly lowlands (England),Moderadamente Ácido,3
BSIDQZ,HCNJJUFTEF,2007,8.52,12.08269,66.454795,,,16.42144905,0.7,,20,2e,2,ENG,Hampshire,Easterly lowlands (England),Moderadamente Alcalino,7
BSIDQZ,IZBREXJLNF,2007,8.34,8.231896,45.275428,35.04763924,0.516065642,14.40711503,0.44,3.406033239,43,2e,2,ENG,Hampshire,Easterly lowlands (England),Moderadamente Alcalino,7
BSIDQZ,SYVBPQGPMK,2007,8.19,8.541108,46.976094,67.52100069,0.958232084,16.82899573,0.47,6.755536193,97,2e,2,ENG,Hampshire,Easterly lowlands (England),Moderadamente Alcalino,7
BSIDQZ,ZKVPGAAAFR,2007,8.09,9.095629,50.0259595,,,20.79609158,0.37,,60,2e,2,ENG,Hampshire,Easterly lowlands (England),Moderadamente Alcalino,7
BUITKA,BICMUWAEZQ,2007,5.65,23.9982,131.9901,74.8866899,0.378243974,69.75138052,1.11,6.297762164,25,15w,44,WAL,Dyfed,Lowlands (Wales),Moderadamente Ácido,3
BUITKA,DPLDRLIDCU,2007,5.84,10.68435,58.763925,69.14753392,0.784466932,41.49086152,0.47,5.53049187,8,15w,44,WAL,Dyfed,Lowlands (Wales),Moderadamente Ácido,3
BUITKA,EYQRDGUYBL,2007,6.05,9.555583,52.5557065,77.52336514,0.983380243,36.71524742,0.49,7.227844786,13,15w,44,WAL,Dyfed,Lowlands (Wales),Levemenete Ácido,4
BUITKA,KFLTVFDSVG,2007,5.01,9.272536,50.998948,57.90150116,0.756897981,32.53993267,0.38,4.314318492,31,15w,44,WAL,Dyfed,Lowlands (Wales),Moderadamente Ácido,3
BUITKA,UMXAQFKTJO,2007,5.99,11.41018,62.75599,81.10964742,0.861640431,37.72478134,0.58,7.49627175,11,15w,44,WAL,Dyfed,Lowlands (Wales),Moderadamente Ácido,3
BVHYKF,FCHLEQSQQW,2007,4.05,61.91393,340.526615,81.36559892,0.159293665,81.08569296,,,,22s,30,SCO,Dumfries & Galloway,True uplands (Scotland),Fuertemenete Ácido,2
BVHYKF,OILUJXMSHK,2007,4.14,95.77895,526.784225,47.10210866,0.059609617,94.83730314,,,,22s,30,SCO,Dumfries & Galloway,True uplands (Scotland),Fuertemenete Ácido,2
BVHYKF,REYGBBXHZL,2007,4.82,10.88791,59.883505,73.34407029,0.816519455,36.16032633,,,,22s,30,SCO,Dumfries & Galloway,True uplands (Scotland),Fuertemenete Ácido,2
BVHYKF,RGZQMXKDMX,2007,3.75,94.6008,520.3044,64.91795956,0.083179461,92.06970966,,,,22s,30,SCO,Dumfries & Galloway,True uplands (Scotland),Extremadamente Ácido,1
BVHYKF,VMBGKQRRFS,2007,4.23,94.86455,521.755025,46.31989195,0.059184726,90.51272399,,,,22s,30,SCO,Dumfries & Galloway,True uplands (Scotland),Fuertemenete Ácido,2
BXXDRJ,FENJQJPOAI,2007,8.58,3.510497,19.3077335,37.16122215,1.283120471,15.95435369,,,,1e,1,ENG,Oxfordshire,Westerly lowlands (England),Moderadamente Alcalino,7
BXXDRJ,OFKXYTHRRQ,2007,6.73,19.56614,107.61377,106.6212354,0.660517921,49.0469504,,,,1e,1,ENG,Oxfordshire,Westerly lowlands (England),Neutro,5
BXXDRJ,WFEEQQWOOJ,2007,8.97,2.531039,13.9207145,25.74551038,1.232959241,9.35699714,,,,1e,1,ENG,Oxfordshire,Westerly lowlands (England),Moderadamente Alcalino,7
BYEGRE,BZMKQABGHC,2007,5.47,13.49204,74.20622,110.8890329,0.996224062,25.37038156,,,,19s,28,SCO,Scottish Borders,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
BYEGRE,ENKQBHRYIE,2007,5.74,32.28471,177.565905,119.7730877,0.449685006,39.57414102,,,,19s,28,SCO,Scottish Borders,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
BYEGRE,TMHNBNHDEC,2007,4.17,34.95818,192.26999,120.5737687,0.418071028,56.18473596,,,,19s,28,SCO,Scottish Borders,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
BYEGRE,TYPKUBTAAL,2007,4.68,9.128049,50.2042695,71.74818239,0.952750076,30.15237942,,,,19s,28,SCO,Scottish Borders,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
BYEGRE,WJCRMXTLAQ,2007,5.59,14.1682,77.9251,103.1532737,0.882499337,29.67328315,,,,19s,28,SCO,Scottish Borders,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
BYSENQ,AIZCVACRHH,2007,8.48,3.733615,20.5348825,35.61535883,1.156255584,18.52818485,,,,2e,2,ENG,Oxfordshire,Easterly lowlands (England),Moderadamente Alcalino,7
BYSENQ,ASZDRUFJFB,2007,8.66,5.249354,28.871447,42.65106267,0.984849903,11.83112405,,,,2e,2,ENG,Oxfordshire,Easterly lowlands (England),Moderadamente Alcalino,7
BYSENQ,GXXRWFSAQS,2007,8.33,3.364672,18.505696,38.55589173,1.38897385,12.02405345,,,,2e,2,ENG,Oxfordshire,Easterly lowlands (England),Moderadamente Alcalino,7
BZJANF,GUIXIAYQHA,2007,7.98,8.893928,48.916604,58.07795607,0.791523414,31.43925466,,,,2e,2,ENG,Wiltshire,Easterly lowlands (England),Levemenete Alcalino,6
BZJANF,QWFRVWYYUS,2007,8.44,7.754806,42.651433,68.03928611,1.063493554,25.69751982,,,,2e,2,ENG,Wiltshire,Easterly lowlands (England),Moderadamente Alcalino,7
BZJANF,SOTYAAJKUV,2007,8.34,7.144969,39.2973295,68.45547228,1.161325263,27.80664974,,,,2e,2,ENG,Wiltshire,Easterly lowlands (England),Moderadamente Alcalino,7
BZJANF,ZDFMYACSMF,2007,6.49,11.37377,62.555735,,,,,,,2e,2,ENG,Wiltshire,Easterly lowlands (England),Levemenete Ácido,4
CDHIYE,CHXCMZZWFS,2007,5.68,33.27819,183.030045,91.37616224,0.33282755,74.61703252,0.85,4.243551265,5,21s,29,SCO,Argyll & Bute,True uplands (Scotland),Moderadamente Ácido,3
CDHIYE,QDIGHSNHSP,2007,4.91,92.76128,510.18704,51.78494375,0.06766792,93.49709982,1.89,1.918385533,95,21s,29,SCO,Argyll & Bute,True uplands (Scotland),Fuertemenete Ácido,2
CDHIYE,RQOHZPZVQM,2007,5.76,77.93265,428.629575,102.2836333,0.15908629,85.94564197,2.32,5.536202894,4,21s,29,SCO,Argyll & Bute,True uplands (Scotland),Moderadamente Ácido,3
CDHIYE,TPYHCOZMMK,2007,3.48,40.6263,223.44465,98.51326011,0.293922932,75.16306975,1.08,4.761551504,,21s,29,SCO,Argyll & Bute,True uplands (Scotland),Extremadamente Ácido,1
CDHIYE,ZPJXXZBDLX,2007,4.3,45.76789,251.723395,85.4292595,0.226251675,78.47576141,1.65,5.599728947,6,21s,29,SCO,Argyll & Bute,True uplands (Scotland),Fuertemenete Ácido,2
CEXQGA,EKQQBZGWUP,2007,5.99,4.546126,25.003693,49.35179923,1.315853602,28.3025598,,,,25e,24,ENG,Cumbria,Easterly lowlands (England),Moderadamente Ácido,3
CEXQGA,QUCPAUOUKN,2007,5.32,8.381213,46.0966715,60.11355509,0.869383886,30.7597142,,,,25e,24,ENG,Cumbria,Easterly lowlands (England),Moderadamente Ácido,3
CHQQXO,CRVXFBTJCJ,2007,6.25,7.731889,42.5253895,63.35403647,0.993195472,28.18005423,0.41,6.108152156,29,1e,1,ENG,Worcestershire,Westerly lowlands (England),Levemenete Ácido,4
CHQQXO,DNUUCJUBNS,2007,6.32,14.30325,78.667875,95.56286078,0.809842313,33.73484181,0.77,9.353678716,80,1e,1,ENG,Worcestershire,Westerly lowlands (England),Levemenete Ácido,4
CHQQXO,HUJGBRCQGQ,2007,5.08,8.203758,45.120669,64.90411102,0.958970873,16.1482092,0.36,5.178442715,17,1e,1,ENG,Worcestershire,Westerly lowlands (England),Moderadamente Ácido,3
CHQQXO,IZGULQBVBP,2007,6.47,7.367714,40.522427,54.33379449,0.893888455,35.53186779,0.4,5.363330729,57,1e,1,ENG,Worcestershire,Westerly lowlands (England),Levemenete Ácido,4
CHQQXO,VKJVVEYCJT,2007,6.09,9.010374,49.557057,60.61045046,0.815362522,33.72961107,0.45,5.503697023,20,1e,1,ENG,Worcestershire,Westerly lowlands (England),Levemenete Ácido,4
CHTONI,AYFFTNOTPJ,2007,4.5,28.5771912,157.1745516,77.88022453,0.330334327,61.06722097,,,,23s,31,SCO,Aberdeenshire,True uplands (Scotland),Fuertemenete Ácido,2
CHTONI,CBWZPUDGVR,2007,3.7,96.94191,533.180505,93.24413163,0.116588573,88.40315895,,,,23s,31,SCO,Aberdeenshire,True uplands (Scotland),Extremadamente Ácido,1
CHTONI,FJZOHGTCVA,2007,4.4,31.65249089,174.0886999,123.8115921,0.474132218,61.0508118,,,,23s,31,SCO,Aberdeenshire,True uplands (Scotland),Fuertemenete Ácido,2
CHTONI,IUDPXDOBFP,2007,4.01,98.51847,541.851585,47.59281868,0.058555787,91.54795463,,,,23s,31,SCO,Aberdeenshire,True uplands (Scotland),Fuertemenete Ácido,2
CHTONI,WTFYTHIAJB,2007,4.3,87.72405169,482.4822843,86.48515205,0.11950028,84.83585302,,,,23s,31,SCO,Aberdeenshire,True uplands (Scotland),Fuertemenete Ácido,2
CIHYIY,INTCWSUZYY,2007,8.41,2.521955,13.8707525,33.3906403,1.604846375,19.8825247,,,,4e,4,ENG,Lincolnshire,Easterly lowlands (England),Moderadamente Alcalino,7
CIHYIY,QONHPENBLU,2007,7.92,3.076241,16.9193255,39.89303683,1.571892324,20.4328553,,,,4e,4,ENG,Lincolnshire,Easterly lowlands (England),Levemenete Alcalino,6
CIHYIY,SVZVJREJQX,2007,8.29,3.498448,19.241464,38.38886235,1.330074203,23.88706181,,,,4e,4,ENG,Lincolnshire,Easterly lowlands (England),Moderadamente Alcalino,7
CIHYIY,VYVVDGEPZM,2007,8.38,2.420746,13.314103,33.0130896,1.653038616,18.91456338,,,,4e,4,ENG,Lincolnshire,Easterly lowlands (England),Moderadamente Alcalino,7
CIOSPC,APRPJXKDQH,2007,4.73,21.95014883,120.7258185,124.4879536,0.687441759,50.64739827,0.82,8.455533634,8.66,6e,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England),Fuertemenete Ácido,2
CIOSPC,EGKQYDCLLM,2007,4.48,21.17684614,116.4726538,109.359402,0.625951806,55.73240934,0.72,6.760279507,7.14,6e,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England),Fuertemenete Ácido,2
CIOSPC,HFNSUAMZIE,2007,5.26,15.55997732,85.57987526,103.9263621,0.809585678,42.47495722,0.59,7.164833254,10.1,6e,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England),Moderadamente Ácido,3
CIOSPC,RCNCKOWXRC,2007,4.27,19.39694064,106.6831735,77.2294139,0.482609152,49.13939018,0.87,6.298049437,10.8,6e,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England),Fuertemenete Ácido,2
CIOSPC,WCBZBIRLPD,2007,5.66,8.762845535,48.19565044,72.40408387,1.001529989,30.27605921,0.44,6.610097926,21.9,6e,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England),Moderadamente Ácido,3
CIPHOQ,FGADLJOOAI,2007,4.35,96.81583,532.487065,76.60891762,0.095913338,88.19862535,1.09,1.568183073,12,32s,40,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
CIPHOQ,HZLOXFBLCS,2007,4.36,96.16414,528.90277,54.9013403,0.069201554,92.40243429,1.52,1.577795428,29,32s,40,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
CIPHOQ,KBFCDJYYVJ,2007,4.31,94.35412,518.94766,62.63240074,0.080460781,91.75747813,2.18,2.631067526,11,32s,40,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
CIPHOQ,PKWLHQBTIC,2007,4.39,95.58059,525.693245,100.4312328,0.127363545,87.05898904,1.68,3.20956133,11,32s,40,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
CIPHOQ,QMCXDMCJON,2007,4.48,96.85707,532.713885,71.96427279,0.090059943,90.30223235,1.29,1.742659888,23,32s,40,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
CKLUFF,ALUVXWLWOI,2007,6.4,45.9575,252.76625,93.53919742,0.246708035,75.22741742,1.5,5.550930796,20,26s,34,SCO,Fife,Lowlands (Scotland),Levemenete Ácido,4
CKLUFF,PHVNWCTSGV,2007,7.4,7.733563,42.5345965,57.83000005,0.906399415,27.93727484,0.32,4.35071719,57,26s,34,SCO,Fife,Lowlands (Scotland),Neutro,5
CKLUFF,QMXTTHUREU,2007,6.91,7.275389,40.0146395,49.12203288,0.818401023,27.0304353,0.33,4.051085066,62.1,26s,34,SCO,Fife,Lowlands (Scotland),Neutro,5
CKLUFF,RHUAKUSTAN,2007,5.97,4.338366,23.861013,38.71636931,1.081719073,24.12834641,0.2,3.24515722,37.3,26s,34,SCO,Fife,Lowlands (Scotland),Moderadamente Ácido,3
CKLUFF,WECTKKGDLE,2007,6.27,7.778134,42.779737,84.39056453,1.315117397,28.61762153,0.35,6.904366332,57,26s,34,SCO,Fife,Lowlands (Scotland),Levemenete Ácido,4
CKQTZQ,LLLDDUQESH,2007,6.87,7.735675,42.5462125,70.27366273,1.101134642,29.23757861,,,,7e,7,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England),Neutro,5
CLLBKV,EYOKVOICJT,2007,5.48,14.32567,78.791185,77.20206121,0.653220799,46.28245482,0.61,5.976970309,37,15w,44,WAL,Dyfed,Lowlands (Wales),Moderadamente Ácido,3
CLLBKV,QJGJMHPDNQ,2007,6.13,7.264957,39.9572635,55.55414342,0.926892694,30.69579521,0.37,5.144254452,15,15w,44,WAL,Dyfed,Lowlands (Wales),Levemenete Ácido,4
CLLBKV,RIPWZDPULP,2007,5.58,9.497035,52.2336925,63.23252749,0.807046493,36.40970411,0.43,5.205449877,7,15w,44,WAL,Dyfed,Lowlands (Wales),Moderadamente Ácido,3
CLLBKV,WSNVBQYDUM,2007,5.47,9.727905,53.5034775,71.4937663,0.89083015,37.50572347,0.46,6.146728032,11,15w,44,WAL,Dyfed,Lowlands (Wales),Moderadamente Ácido,3
CMBROG,EFNYSLKNQL,2007,4.79,,,,,,,,12,22s,30,SCO,Aberdeenshire,True uplands (Scotland),Fuertemenete Ácido,2
CMBROG,GKJBQBOQTB,2007,4.25,28.55189,157.035395,99.2010876,0.421141096,59.06441535,0.55,3.474414044,4.08,22s,30,SCO,Aberdeenshire,True uplands (Scotland),Fuertemenete Ácido,2
CMBROG,RJWXXGLQHM,2007,4.01,,,,,,,,32,22s,30,SCO,Aberdeenshire,True uplands (Scotland),Fuertemenete Ácido,2
CMBROG,WEZKEAIYMU,2007,3.89,,,,,,0.48,,11,22s,30,SCO,Aberdeenshire,True uplands (Scotland),Extremadamente Ácido,1
CMBROG,XWBWDIAZMB,2007,3.59,83.72808,460.50444,95.37180819,0.138068605,77.72748414,1.07,2.216001104,32,22s,30,SCO,Aberdeenshire,True uplands (Scotland),Extremadamente Ácido,1
CNXIPS,AHBDYKAQIH,2007,6.25,4.267768,23.472724,46.16710925,1.311227143,25.17586235,,,,26s,34,SCO,Perth & Kinross,Lowlands (Scotland),Levemenete Ácido,4
CNXIPS,LRKOMRPHDK,2007,6.47,3.576659,19.6716245,45.5019541,1.542050381,17.08859083,,,,26s,34,SCO,Perth & Kinross,Lowlands (Scotland),Levemenete Ácido,4
CNXIPS,RDXSAJTXFI,2007,6.99,4.958765,27.2732075,54.93165179,1.342750067,15.91216061,,,,26s,34,SCO,Perth & Kinross,Lowlands (Scotland),Neutro,5
CNXIPS,SLKWZYQHWZ,2007,5.61,5.876808,32.322444,54.62100317,1.126585666,25.94774104,,,,26s,34,SCO,Perth & Kinross,Lowlands (Scotland),Moderadamente Ácido,3
COCEEQ,CDKQJBKNYS,2007,5.06,27.74368,152.59024,103.4304356,0.451887511,65.30741609,,,,19e,21,ENG,Lancashire,Uplands (England),Moderadamente Ácido,3
COCEEQ,JGIJBFJDHG,2007,6.02,8.757517,48.1663435,77.02434296,1.066088024,31.49988703,,,,19e,21,ENG,Lancashire,Uplands (England),Levemenete Ácido,4
COCEEQ,TGJDRDDKNR,2007,5.65,7.016867,38.5927685,65.99034357,1.139943157,30.59569156,,,,19e,21,ENG,Lancashire,Uplands (England),Moderadamente Ácido,3
COCEEQ,VGOXIVYZWC,2007,4.71,7.684536,42.264948,63.43321446,1.000564573,27.99812298,,,,19e,21,ENG,Lancashire,Uplands (England),Fuertemenete Ácido,2
COCEEQ,XFTNPVYAYX,2007,4.97,15.44561,84.950855,79.08785203,0.620655727,51.41949123,,,,19e,21,ENG,Lancashire,Uplands (England),Fuertemenete Ácido,2
COIKIP,BAWEZPZBGL,2007,6.38,9.695004,53.322522,69.83442387,0.873107288,38.90817356,0.37,4.845745449,12,27s,35,SCO,Aberdeenshire,Lowlands (Scotland),Levemenete Ácido,4
COIKIP,GSMBGTMQNH,2007,6.23,5.095088,28.022984,38.16786301,0.908013294,25.22977382,0.21,2.860241876,28,27s,35,SCO,Aberdeenshire,Lowlands (Scotland),Levemenete Ácido,4
COIKIP,PHYETRQYWX,2007,5.37,12.00443,66.024365,64.60962901,0.652381678,37.69688626,0.5,4.892862582,70,27s,35,SCO,Aberdeenshire,Lowlands (Scotland),Moderadamente Ácido,3
CRIEFB,IVWDHEAZSD,2007,4.83,7.724521,42.4848655,51.21175083,0.803607751,15.76276508,,,,5w,41,WAL,Clwyd,Lowlands (Wales),Fuertemenete Ácido,2
CRIEFB,JXBGYXLPCC,2007,6.56,7.243504,39.839272,65.63366822,1.09830769,24.77165437,,,,5w,41,WAL,Clwyd,Lowlands (Wales),Neutro,5
CRIEFB,ZCSCFCMKDV,2007,6.53,8.094238,44.518309,73.85534654,1.105992092,23.9487396,,,,5w,41,WAL,Clwyd,Lowlands (Wales),Neutro,5
AZFZMV,CLMKYEREMB,2007,4.35,95.76205,526.691275,167.4688027,0.211975922,73.98625259,,,,31s,39,SCO,Shetland Islands,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
AAVJXT,FBVWJWQKSK,2007,5.66,7.332437,40.3284035,65.83797543,1.088364027,26.61395346,,,,4e,4,ENG,Thurrock Unitary Authority,Easterly lowlands (England),Moderadamente Ácido,3
AAVJXT,FSYQRVOCEX,2007,7.57,4.943987,27.1919285,55.75842776,1.367033794,22.31788406,,,,4e,4,ENG,Thurrock Unitary Authority,Easterly lowlands (England),Levemenete Alcalino,6
AAVJXT,HBXIZXUNBJ,2007,7.01,11.3811,62.59605,83.57889459,0.890140241,34.51220536,,,,4e,4,ENG,Thurrock Unitary Authority,Easterly lowlands (England),Neutro,5
AAVJXT,PAGUWNSGMX,2007,6.39,9.10867,50.097685,72.81904036,0.969027349,34.36770185,,,,4e,4,ENG,Thurrock Unitary Authority,Easterly lowlands (England),Levemenete Ácido,4
ABOBUL,IURBDUKLQY,2007,6.57,6.058346,33.320903,50.17055041,1.00378533,21.99918492,,,,1e,1,ENG,Dorset,Westerly lowlands (England),Neutro,5
ABOBUL,ODGVWTXDSM,2007,6,5.452377,29.9880735,,,,,,,1e,1,ENG,Dorset,Westerly lowlands (England),Levemenete Ácido,4
ABOBUL,PWRXSEAWWY,2007,6.59,5.949805,32.7239275,62.36012195,1.270428638,21.10915462,,,,1e,1,ENG,Dorset,Westerly lowlands (England),Neutro,5
ABOBUL,VAHSBZKRPB,2007,7.39,10.85531,59.704205,80.48148007,0.898669031,25.43978467,,,,1e,1,ENG,Dorset,Westerly lowlands (England),Neutro,5
ABOBUL,WCPYLAGOVH,2007,5.84,6.597673,36.2872015,68.12717286,1.251629042,27.75199793,,,,1e,1,ENG,Dorset,Westerly lowlands (England),Moderadamente Ácido,3
ADHCCF,AOXLNQUQFQ,2007,4.68,46.14721,253.809655,99.93252853,0.262486806,77.59137965,,,,13s,26,SCO,Argyll & Bute,Lowlands (Scotland),Fuertemenete Ácido,2
ADHCCF,CDHSIECQTY,2007,5.96,7.004244,38.523342,51.20846492,0.886189381,41.06116489,,,,13s,26,SCO,Argyll & Bute,Lowlands (Scotland),Moderadamente Ácido,3
ADHCCF,CMVGSWADHW,2007,5.37,6.164588,33.905234,51.97895524,1.022043878,34.52933815,,,,13s,26,SCO,Argyll & Bute,Lowlands (Scotland),Moderadamente Ácido,3
ADHCCF,DPOIMRKRBF,2007,4.82,8.182313,45.0027215,49.50783841,0.733405103,41.75675387,,,,13s,26,SCO,Argyll & Bute,Lowlands (Scotland),Fuertemenete Ácido,2
ADHCCF,YNHLHXAUXC,2007,5.73,7.955502,43.755261,50.96616493,0.776533896,43.72112829,,,,13s,26,SCO,Argyll & Bute,Lowlands (Scotland),Moderadamente Ácido,3
AHIACC,CSZSSVIFFN,2007,5.89,3.775959,20.7677745,37.87979112,1.21597979,18.43133186,,,,26s,34,SCO,Dumfries & Galloway,Lowlands (Scotland),Moderadamente Ácido,3
AHIACC,QXFPRWCVWC,2007,7.51,4.296871,23.6327905,41.75863825,1.177985823,30.36038981,,,,26s,34,SCO,Dumfries & Galloway,Lowlands (Scotland),Levemenete Alcalino,6
AHIACC,UYCTSDXBAZ,2007,5.42,5.360588,29.483234,56.52404283,1.278105896,24.47716907,,,,26s,34,SCO,Dumfries & Galloway,Lowlands (Scotland),Moderadamente Ácido,3
AHIACC,VRBEQHNEXE,2007,7.24,3.465172,19.058446,30.12569845,1.05380045,19.10634373,,,,26s,34,SCO,Dumfries & Galloway,Lowlands (Scotland),Neutro,5
AHKTWX,LGFJFIJNYT,2007,8.71,4.188756,23.038158,47.93921851,1.387241072,19.27427809,0.2,4.161723216,33.1,3e,3,ENG,Norfolk,Easterly lowlands (England),Moderadamente Alcalino,7
AHKTWX,LWIDBTYTKS,2007,7.9,3.919541,21.5574755,57.27812251,1.771330553,17.13032555,0.18,4.782592494,30.1,3e,3,ENG,Norfolk,Easterly lowlands (England),Levemenete Alcalino,6
AHKTWX,XTTFUOOZND,2007,7.91,4.121659,22.6691245,56.62283269,1.665196869,18.50838091,0.2,4.995590606,30.2,3e,3,ENG,Norfolk,Easterly lowlands (England),Levemenete Alcalino,6
AKOMXO,PQXYJJAXRF,2007,6.91,4.833631,26.5849705,42.91594141,1.076195575,20.44955861,,,,13e,13,ENG,Cumbria,Westerly lowlands (England),Neutro,5
AKOMXO,SKFMLPKGSV,2007,7.06,7.290335,40.0968425,64.1953009,1.067337591,24.56253077,,,,13e,13,ENG,Cumbria,Westerly lowlands (England),Neutro,5
AKYQNY,DBXMHAMRNT,2007,4.42,74.54403,409.992165,128.4834385,0.208920153,76.48817678,1.98,6.204928532,57,21s,29,SCO,Highland,True uplands (Scotland),Fuertemenete Ácido,2
AKYQNY,EMZPMCJPNW,2007,4.52,11.4145,62.77975,58.41233943,0.620288542,40.43273227,0.31,2.884341722,11,21s,29,SCO,Highland,True uplands (Scotland),Fuertemenete Ácido,2
AKYQNY,FYYYUIWDFK,2007,5.12,12.23673,67.302015,52.25698301,0.517636637,38.52874857,0.25,1.941137387,5,21s,29,SCO,Highland,True uplands (Scotland),Moderadamente Ácido,3
AKYQNY,PDIAPFYMVL,2007,5.55,7.809776,42.953768,43.79529858,0.679727695,32.96790978,0.2,2.039183086,10,21s,29,SCO,Highland,True uplands (Scotland),Moderadamente Ácido,3
AKYQNY,PDKJKTYOKP,2007,4.17,28.35588,155.95734,86.27370212,0.368791885,55.86330244,0.67,3.706358445,27,21s,29,SCO,Highland,True uplands (Scotland),Fuertemenete Ácido,2
ALXYRC,CKSRUXGBVM,2007,6.9,3.879359,21.3364745,26.99726956,0.843540469,14.52894343,,,,15e,14,ENG,Shropshire,Westerly lowlands (England),Neutro,5
ANHJGW,BBUPVRUFNM,2007,4.68,95.70677,526.387235,60.99036289,0.077243974,90.95364617,1.5,1.737989416,61,29s,37,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
ANHJGW,FUVJXHNONS,2007,4.67,94.91309,522.021995,71.62831711,0.091475478,90.92334188,1.74,2.38750997,34,29s,37,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
ANHJGW,OVKVNBBMJS,2007,4.67,93.14816,512.31488,98.27521151,0.127883866,86.68816561,1.65,3.165125694,36,29s,37,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
ANHJGW,RLPKXMYDLU,2007,5.67,49.73354,273.53447,70.24859546,0.171212049,85.0823984,1.66,4.26318001,10,29s,37,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
ANHJGW,WLXIUNBDCB,2007,5.91,54.86236,301.74298,59.68553286,0.131868371,87.81451864,2.1,4.153853687,124,29s,37,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
AQLJEH,FSMALDSDHS,2007,3.94,95.17123,523.441765,99.81554751,0.127127224,64.64440873,1.76,3.356158705,63,28s,36,SCO,Highland,Intermediate uplands and Islands (Scotland),Extremadamente Ácido,1
AQLJEH,SEYYCSGSHU,2007,4.28,10.15272,55.83996,53.59901746,0.639912319,29.52183351,0.19,1.82375011,8,28s,36,SCO,Highland,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
AQLJEH,UDCAQQHKYG,2007,4.01,24.6212,135.4166,94.88098102,0.467106598,47.40723402,0.58,4.063827403,11,28s,36,SCO,Highland,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
AQLJEH,WNCWBHNADC,2007,4.66,9.555051,52.5527805,59.62226122,0.75634769,26.46711697,0.26,2.949755992,5,28s,36,SCO,Highland,Intermediate uplands and Islands (Scotland),Fuertemenete Ácido,2
AQUVFY,EOZORLORVX,2007,4.69,11.72842,64.50631,79.62390877,0.822905633,27.66290195,,,,17w2,18,WAL,Powys,Uplands (Wales),Fuertemenete Ácido,2
AQUVFY,JAWTFJUNGV,2007,5.11,3.79547,20.875085,32.33684256,1.03270933,21.9128827,,,,17w2,18,WAL,Powys,Uplands (Wales),Moderadamente Ácido,3
AQUVFY,JLZNJZBIEI,2007,5.83,7.688994,42.289467,61.46591687,0.968971255,27.99862127,,,,17w2,18,WAL,Powys,Uplands (Wales),Moderadamente Ácido,3
ARCCVB,LSNSAMHIDJ,2007,4.3,11.27211,61.996605,68.94245436,0.741357309,20.81484775,,,,6w,42,WAL,Dyfed,Lowlands (Wales),Fuertemenete Ácido,2
ARCCVB,SOIVDBRVSR,2007,5.36,10.35318,56.94249,71.64288379,0.838774745,26.92795924,,,,6w,42,WAL,Dyfed,Lowlands (Wales),Moderadamente Ácido,3
